Intent,FAQ,Answer,source,Link_embed
how_to_protect_family,What steps can I take to prevent my family from getting COVID?,"Practice everyday preventive actions to help reduce your risk of getting sick and remind everyone in your home to do the same. These actions are especially important for older adults and people who have severe chronic medical conditions:

Avoid close contact with people who are sick.
Stay home when you are sick, except to get medical care.
Cover your coughs and sneezes with a tissue and throw the tissue in the trash.
Wash your hands often with soap and water for at least 20 seconds, especially after blowing your nose, coughing, or sneezing; going to the bathroom; and before eating or preparing food.
If soap and water are not readily available, use an alcohol-based hand sanitizer with at least 60% alcohol. Always wash hands with soap and water if hands are visibly dirty.
Clean and disinfect frequently touched surfaces and objects (e.g., tables, countertops, light switches, doorknobs, and cabinet handles).
Launder items, including washable plush toys, as appropriate and in accordance with the manufacturer’s instructions. If possible, launder items using the warmest appropriate water setting for the items and dry items completely. Dirty laundry from an ill person can be washed with other people’s items.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
how_to_protect_myself,How can I prevent spreading the virus?,"The best way to prevent illness is to avoid being exposed to this virus.  Staying home as much as possible and maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.  Cover your mouth and nose with a cloth face cover when around others.  Always cover your mouth and nose with a tissue when you cough or sneeze or use the inside of your elbow, and wash your hands often with soap and water. If soap and water are not available, use an alcohol-based hand rub. Also, routinely clean frequently touched surfaces.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html; https://www.cdc.gov/handwashing/when-how-handwashing.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html
how_to_protect_myself,How do I protect myself from coronavirus?,"The best way to prevent illness is to avoid being exposed to this virus.  Staying home as much as possible and maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.  Cover your mouth and nose with a cloth face cover when around others.  Always cover your mouth and nose with a tissue when you cough or sneeze or use the inside of your elbow, and wash your hands often with soap and water. If soap and water are not available, use an alcohol-based hand rub. Also, routinely clean frequently touched surfaces.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html; https://www.cdc.gov/handwashing/when-how-handwashing.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html
how_to_protect_myself,How can I help protect myself?,"The best way to prevent illness is to avoid being exposed to this virus.  Staying home as much as possible and maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.  Cover your mouth and nose with a cloth face cover when around others.  Always cover your mouth and nose with a tissue when you cough or sneeze or use the inside of your elbow, and wash your hands often with soap and water. If soap and water are not available, use an alcohol-based hand rub. Also, routinely clean frequently touched surfaces.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html; https://www.cdc.gov/handwashing/when-how-handwashing.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html
how_to_protect_myself,How to prevent from getting sick?,"The best way to prevent illness is to avoid being exposed to this virus.  Staying home as much as possible and maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.  Cover your mouth and nose with a cloth face cover when around others.  Always cover your mouth and nose with a tissue when you cough or sneeze or use the inside of your elbow, and wash your hands often with soap and water. If soap and water are not available, use an alcohol-based hand rub. Also, routinely clean frequently touched surfaces.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html; https://www.cdc.gov/handwashing/when-how-handwashing.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html
how_to_protect_myself,How can I protect myself from the virus?,"The best way to prevent illness is to avoid being exposed to this virus.  Staying home as much as possible and maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.  Cover your mouth and nose with a cloth face cover when around others.  Always cover your mouth and nose with a tissue when you cough or sneeze or use the inside of your elbow, and wash your hands often with soap and water. If soap and water are not available, use an alcohol-based hand rub. Also, routinely clean frequently touched surfaces.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html; https://www.cdc.gov/handwashing/when-how-handwashing.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html
how_to_protect_myself,How do I prevent getting others sick?,"The best way to prevent illness is to avoid being exposed to this virus.  Staying home as much as possible and maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.  Cover your mouth and nose with a cloth face cover when around others.  Always cover your mouth and nose with a tissue when you cough or sneeze or use the inside of your elbow, and wash your hands often with soap and water. If soap and water are not available, use an alcohol-based hand rub. Also, routinely clean frequently touched surfaces.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html; https://www.cdc.gov/handwashing/when-how-handwashing.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html
how_to_protect_myself,How can I slow the spread of the virus?,"The best way to prevent illness is to avoid being exposed to this virus.  Staying home as much as possible and maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.  Cover your mouth and nose with a cloth face cover when around others.  Always cover your mouth and nose with a tissue when you cough or sneeze or use the inside of your elbow, and wash your hands often with soap and water. If soap and water are not available, use an alcohol-based hand rub. Also, routinely clean frequently touched surfaces.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html; https://www.cdc.gov/handwashing/when-how-handwashing.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html
how_to_protect_myself,How can I stop the spread of COVID-19?,"The best way to prevent illness is to avoid being exposed to this virus.  Staying home as much as possible and maintaining good social distance (about 6 feet) is very important in preventing the spread of COVID-19.  Cover your mouth and nose with a cloth face cover when around others.  Always cover your mouth and nose with a tissue when you cough or sneeze or use the inside of your elbow, and wash your hands often with soap and water. If soap and water are not available, use an alcohol-based hand rub. Also, routinely clean frequently touched surfaces.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html; https://www.cdc.gov/handwashing/when-how-handwashing.html; https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html
how_to_wash_hands,How to wash hands,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,Proper way to wash hands,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,How should I wash my hands?,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,What is the best way to wash hands?,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,How should people wash their hands?,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,Best hand washing technique,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,What is the best hand washing method?,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,What is the proper way to wash your hands?,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,How long should I wash my hands for?,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wash_hands,How often should I wash my hands?,"Wash your hands often with soap and water for 20 seconds.
Always wash immediately after removing gloves and after contact with a person who is sick.
Hand sanitizer: If soap and water are not readily available and hands are not visibly dirty, use a hand sanitizer that contains at least 60% alcohol. However, if hands are visibly dirty, always wash hands with soap and water.
Additional key times to clean hands include:
After blowing one’s nose, coughing, or sneezing
After using the restroom
Before eating or preparing food
After contact with animals or pets
Before and after providing routine care for another person who needs assistance (e.g. a child)
Avoid touching your eyes, nose, and mouth with unwashed hands.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/disinfecting-your-home.html,
how_to_wear_mask,How to wear a face mask?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_to_wear_mask,What is the correct way to wear a face mask?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_to_wear_mask,How should I wear the mask?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_to_wear_mask,What is the best way to wear a facemask?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_to_wear_mask,What's the best way to wear a face cover?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_to_wear_mask,What is the best to cover your face?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_to_wear_mask,How do you wear a facemask?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_to_wear_mask,How should people wear face coverings?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_to_wear_mask,How can I best wear a face mask?,"Cloth face coverings should—

fit snugly but comfortably against the side of the face
be secured with ties or ear loops
include multiple layers of fabric
allow for breathing without restriction
be able to be laundered and machine dried without damage or change to shape",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
how_virus_spreads,How does the virus spread?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html
how_virus_spreads,How does coronavirus spread?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
how_virus_spreads,How does the disease transmit?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
how_virus_spreads,How is the coronavirus transmitted?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
how_virus_spreads,How can the disease spread?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
how_virus_spreads,How does someone transmit the virus?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
how_virus_spreads,How do people spread the virus?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
how_virus_spreads,How can people transmit COVID-19?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
how_virus_spreads,How does the coronavirus spread from person-to-person?,"COVID-19 is thought to spread mainly through close contact from person-to-person in respiratory droplets from someone who is infected. People who are infected often have symptoms of illness. Some people without symptoms may be able to spread virus.

It may also be possible that a person can get COVID-19 by touching a surface or object that has the virus on it and then touching their own mouth, nose, or possibly their eyes. This is not thought to be the main way the virus spreads, but we are still learning more about this virus.",https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
is_contact_lens_solution_effective,Is contact lens disinfecting solution effective against COVID-19?,"Hydrogen peroxide-based systems for cleaning, disinfecting, and storing contact lenses should be effective against the virus that causes COVID-19.
For other disinfection methods, such as multipurpose solution and ultrasonic cleaners, there is currently not enough scientific evidence to determine efficacy against the virus.
Always use solution to disinfect your contact lenses and case to kill germs that may be present.
Handle your lenses over a surface that has been cleaned and disinfected.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/contactlenses/care-systems.html
is_contact_lens_solution_effective,Can contact lens solution kill the virus?,"Hydrogen peroxide-based systems for cleaning, disinfecting, and storing contact lenses should be effective against the virus that causes COVID-19.
For other disinfection methods, such as multipurpose solution and ultrasonic cleaners, there is currently not enough scientific evidence to determine efficacy against the virus.
Always use solution to disinfect your contact lenses and case to kill germs that may be present.
Handle your lenses over a surface that has been cleaned and disinfected.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/contactlenses/care-systems.html
is_contact_lens_solution_effective,Is contact lens cleaning solution effective against the virus?,"Hydrogen peroxide-based systems for cleaning, disinfecting, and storing contact lenses should be effective against the virus that causes COVID-19.
For other disinfection methods, such as multipurpose solution and ultrasonic cleaners, there is currently not enough scientific evidence to determine efficacy against the virus.
Always use solution to disinfect your contact lenses and case to kill germs that may be present.
Handle your lenses over a surface that has been cleaned and disinfected.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/contactlenses/care-systems.html
is_contact_lens_solution_effective,Is contact lens disinfectant good at killing the virus?,"Hydrogen peroxide-based systems for cleaning, disinfecting, and storing contact lenses should be effective against the virus that causes COVID-19.
For other disinfection methods, such as multipurpose solution and ultrasonic cleaners, there is currently not enough scientific evidence to determine efficacy against the virus.
Always use solution to disinfect your contact lenses and case to kill germs that may be present.
Handle your lenses over a surface that has been cleaned and disinfected.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/contactlenses/care-systems.html
is_contact_lens_solution_effective,Can contact lens cleaning solution effectively kill the virus?,"Hydrogen peroxide-based systems for cleaning, disinfecting, and storing contact lenses should be effective against the virus that causes COVID-19.
For other disinfection methods, such as multipurpose solution and ultrasonic cleaners, there is currently not enough scientific evidence to determine efficacy against the virus.
Always use solution to disinfect your contact lenses and case to kill germs that may be present.
Handle your lenses over a surface that has been cleaned and disinfected.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/contactlenses/care-systems.html
is_there_a_vaccine,Is there a vaccine available for COVID 19?,There is currently no vaccine to prevent coronavirus disease 2019 (COVID-19).,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
is_there_a_vaccine,Has a vaccine been invented to treat the virus?,There is currently no vaccine to prevent coronavirus disease 2019 (COVID-19).,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
is_there_a_vaccine,Is there a vaccine in the market?,There is currently no vaccine to prevent coronavirus disease 2019 (COVID-19).,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
is_there_a_vaccine,How can I get a vaccine?,There is currently no vaccine to prevent coronavirus disease 2019 (COVID-19).,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
is_there_a_vaccine,How to get vaccinated?,There is currently no vaccine to prevent coronavirus disease 2019 (COVID-19).,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
is_there_a_vaccine,Where can I get a vaccination?,There is currently no vaccine to prevent coronavirus disease 2019 (COVID-19).,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/index.html,
is_virus_contageous,Is the virus contageous?,"The virus that causes COVID-19 is spreading from person-to-person. People are thought to be most contagious when they are symptomatic (the sickest). That is why CDC recommends that these patients be isolated either in the hospital or at home (depending on how sick they are) until they are better and no longer pose a risk of infecting others. More recently the virus has also been detected in asymptomatic persons.

How long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test-based or non-test-based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials. The decision involves considering the specifics of each situation, including disease severity, illness signs and symptoms, and the results of laboratory testing for that patient.  Someone who has been released from isolation is not considered to pose a risk of infection to others.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
is_virus_contageous,Can I get others sick if I have the virus?,"The virus that causes COVID-19 is spreading from person-to-person. People are thought to be most contagious when they are symptomatic (the sickest). That is why CDC recommends that these patients be isolated either in the hospital or at home (depending on how sick they are) until they are better and no longer pose a risk of infecting others. More recently the virus has also been detected in asymptomatic persons.

How long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test-based or non-test-based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials. The decision involves considering the specifics of each situation, including disease severity, illness signs and symptoms, and the results of laboratory testing for that patient.  Someone who has been released from isolation is not considered to pose a risk of infection to others.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
is_virus_contageous,Can the virus be spread to other people?,"The virus that causes COVID-19 is spreading from person-to-person. People are thought to be most contagious when they are symptomatic (the sickest). That is why CDC recommends that these patients be isolated either in the hospital or at home (depending on how sick they are) until they are better and no longer pose a risk of infecting others. More recently the virus has also been detected in asymptomatic persons.

How long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test-based or non-test-based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials. The decision involves considering the specifics of each situation, including disease severity, illness signs and symptoms, and the results of laboratory testing for that patient.  Someone who has been released from isolation is not considered to pose a risk of infection to others.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
is_virus_contageous,Can the virus transmit to other people?,"The virus that causes COVID-19 is spreading from person-to-person. People are thought to be most contagious when they are symptomatic (the sickest). That is why CDC recommends that these patients be isolated either in the hospital or at home (depending on how sick they are) until they are better and no longer pose a risk of infecting others. More recently the virus has also been detected in asymptomatic persons.

How long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test-based or non-test-based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials. The decision involves considering the specifics of each situation, including disease severity, illness signs and symptoms, and the results of laboratory testing for that patient.  Someone who has been released from isolation is not considered to pose a risk of infection to others.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
is_virus_contageous,Can the virus spread to others?,"The virus that causes COVID-19 is spreading from person-to-person. People are thought to be most contagious when they are symptomatic (the sickest). That is why CDC recommends that these patients be isolated either in the hospital or at home (depending on how sick they are) until they are better and no longer pose a risk of infecting others. More recently the virus has also been detected in asymptomatic persons.

How long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test-based or non-test-based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials. The decision involves considering the specifics of each situation, including disease severity, illness signs and symptoms, and the results of laboratory testing for that patient.  Someone who has been released from isolation is not considered to pose a risk of infection to others.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
is_virus_contageous,Is COVID-19 contageous?,"The virus that causes COVID-19 is spreading from person-to-person. People are thought to be most contagious when they are symptomatic (the sickest). That is why CDC recommends that these patients be isolated either in the hospital or at home (depending on how sick they are) until they are better and no longer pose a risk of infecting others. More recently the virus has also been detected in asymptomatic persons.

How long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test-based or non-test-based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials. The decision involves considering the specifics of each situation, including disease severity, illness signs and symptoms, and the results of laboratory testing for that patient.  Someone who has been released from isolation is not considered to pose a risk of infection to others.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
is_virus_contageous,Is it contageous?,"The virus that causes COVID-19 is spreading from person-to-person. People are thought to be most contagious when they are symptomatic (the sickest). That is why CDC recommends that these patients be isolated either in the hospital or at home (depending on how sick they are) until they are better and no longer pose a risk of infecting others. More recently the virus has also been detected in asymptomatic persons.

How long someone is actively sick can vary so the decision on when to release someone from isolation is made using a test-based or non-test-based strategy (i.e. time since illness started and time since recovery) in consultation with state and local public health officials. The decision involves considering the specifics of each situation, including disease severity, illness signs and symptoms, and the results of laboratory testing for that patient.  Someone who has been released from isolation is not considered to pose a risk of infection to others.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,
